1000,12724,0
2000,13381,0
3000,14191,0
4000,14550,0
5000,14764,0
6000,14901,0
7000,14960,0
8000,14994,0
9000,15165,0
10000,15252,0
11000,15318,0
12000,15343,0
13000,15496,0
14000,15629,0
15000,15703,0
16000,15772,0
17000,15832,0
18000,15868,0
19000,15917,0
20000,16033,0
21000,16048,0
22000,16121,0
23000,16192,0
24000,16232,0
25000,16375,0
26000,16375,0
27000,16388,0
28000,16398,0
29000,16506,0
30000,16510,0
31000,16536,0
32000,16659,0
33000,16711,0
34000,16712,0
35000,16718,0
35700,16726,0
