1000,12908,0
2000,13702,0
3000,13995,0
4000,14259,0
5000,14626,0
6000,14781,0
7000,15219,0
8000,15581,0
9000,15651,0
10000,15680,0
11000,15835,0
12000,15954,0
13000,16064,0
14000,16116,0
15000,16135,0
16000,16209,0
17000,16264,0
18000,16300,0
19000,16356,0
20000,16395,0
21000,16401,0
22000,16425,0
23000,16451,0
24000,16468,0
25000,16494,0
26000,16505,0
27000,16508,0
28000,16520,0
29000,16526,0
30000,16533,0
31000,16533,0
32000,16566,0
33000,16569,0
34000,16586,0
34620,16591,0
